State,Creditor Name,Bureau 
OR ,CRB/UPGRADE,TransUnion
OR ,CRB/UPGRADE,TransUnion
PENNSYLVANIA,,
PA,FACTUAL DATA,Equifax
PA,FACTUAL DATA,TransUnion
PA,FACTUAL DATA,Experian
PA,FACTUAL DATA,Equifax
PA,ACRANET,Equifax
PA,ACRANET-384,TransUnion
PA,FACTUAL DATA,TransUnion
PA,FACTUAL DATA,Experian
PA,ACRANET/384,Experian
PA,ACRANET,Equifax
PA,ACRANET-384,TransUnion
PA,ACRANET/384,Experian
PA,JPMCB CARD,Experian
PA,WF CRD SVC,Experian
PA,CREDIT PLUS,TransUnion
PA,"XACTUS, LLC",Equifax
PA,CORELOGIC,TransUnion
PA,CORELOGIC CREDCO,Equifax
PA,LOGIC,TransUnion
PA,•¿LOGIC CREDCO,Equifax
PA,COMENITY BANK/TRWRDS,Equifax
PA,CITIZENS ONE,TransUnion
PA,CITIZENS ONE AUTO FI,Equifax
PA,COAF,TransUnion
PA,ALLY FINANCI,TransUnion
PA,CARVISION PH,TransUnion
PA,SANTANDER,TransUnion
PA,CAPITAL ONE,Equifax
PA,COMENITYCAPITAL/BJSW,Equifax
PA,CREDCO,TransUnion
PA,CORELOGIC CREDCO,Equifax
PA,COMENITYCAPITAL/SEPH,Equifax
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,FACTUAL DATA,TransUnion
PA,FATUAL DATA,Experian
PA,JAL DATA,Equifax
PA,PNC BANK,Experian
PA,FB T/MERCURY,TransUnion
PA,MERRICK BANK CORPORATI,Experian
PA,CAPITAL ONE,TransUnion
PA,CAP ONE NA,Experian
PA,CAPITAL ONE BANK USA,Equifax
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,TBOM/ASPIRE,TransUnion
PA,CREDIT ONE BANK NA,Experian
PA,PETAL CARD/WEBBANK,Experian
PA,ALLY FINANCIAL,Experian
PA,PNC BANK,Experian
PA,TD AUTO FIN,TransUnion
PA,ALLY FINANCI,TransUnion
PA,AMERICAN EXPRESS,Experian
PA,JPMCB CARD,Experian
PA,AMEX,Experian
PA,JPMCB CARD,TransUnion
PA,BK OF AMER,TransUnion
PA,AMERICAN EXP,TransUnion
PA,LENDMARK FINANCIAL S,Equifax
PA,GLOBAL LENDING SERVI,Equifax
PA,CAPITAL ONE,Equifax
PA,ALLY FINANCIAL,Experian
PA,GLOBAL LENDING SERVICE,Experian
PA,NCCINC/KEYSER MILLER F,Experian
PA,CAPITAL ONE AUTO FIN,Experian
PA,BK OF AMER,Experian
PA,KEYSER,TransUnion
PA,TD AUTO FIN,TransUnion
PA,ALLY FINANCI,TransUnion
PA,COAF,TransUnion
PA,FIFTH THIRD,TransUnion
PA,SANTANDER,TransUnion
PA,DIAMOND CU,TransUnion
PA,SYNCB/PAYPAL,TransUnion
PA,BMW FIN SVC,TransUnion
PA,LENDMARK FINANCIAL S,Equifax
PA,COMENITYBANK/KAY,Experian
PA,CBNA,Equifax
PA,FBT/MERCURY,TransUnion
PA,CAPITAL ONE,TransUnion
PA,CAPITAL ONE BANK USA,Equifax
PA,CAP ONE NA,Experian
PA,ONEMAIN,TransUnion
PA,ONEMAIN,Experian
PA,SYNCB,TransUnion
PA,ONEMAIN,TransUnion
PA,JONEMAIN,Experian
PA,CREDIT ONE BANK NA,Experian
PA,SYNCB/PAYPAL,Equifax
PA,COMENITYCAPITAL/B&H,Equifax
PA,"CITIBANK NA., BEST BUY",Experian
PA,SYNCB/PAYPAL,TransUnion
PA,PETAL CARD/WEBBANK,Experian
PA,DISCOVER FINANCIAL SER,Experian
PA,CAPITAL ONE,TransUnion
PA,CAPITAL ONE BANK USA,Equifax
PA,CAP ONE NA,Experian
PA,ELAN FINANCI,TransUnion
PA,ELAN FINANCIAL SERVI,Equifax
PA,ELAN FINANCIAL SERVICE,Experian
PA,SYNCB/AMAZON,TransUnion
PA,SYNCB/AMAZON PLCC,Experian
PA,WC KOALAFI,TransUnion
PA,KOALAFI/TBOM/DEMYST,Experian
PA,AMEX,TransUnion
PA,AMEX,Experian
PA,EQUIFAX MORTGAGE SER,Equifax
PA,EQUIFAX MTG,TransUnion
PA,EQUIFAX MORTGAGE SERVI,Experian
PA,FACTUAL DATA,Equifax
PA,FACTUAL DATA,TransUnion
PA,FACTUAL DATA,Experian
PA,ALLY FINANCIAL,Equifax
PA,PRESTON TOYO,TransUnion
PA,ALLY FINANCI,TransUnion
PA,ALLY FINANCIAL,Experian
PA,ALLY FINANCIAL,Experian
PA,700 CREDIT/PRESTON TOY,Experian
PA,BIRCHWOOD,Equifax
PA,BIRCHWOOD CREDIT SERVI,Experian
PA,BIRCHWOOD CR,TransUnion
PA,XACTUS,Equifax
PA,XACTUS-CP/LOAN FUNDER,Experian
PA,LOAN FUNDER,TransUnion
PA,THD/CBNA,Experian
PA,EXPERIAN BUSINESS CRED,Experian
PA,JPMCB CARD,TransUnion
PA,CREDCO,Equifax
PA,CREDCO,Experian
PA,CREDCO,TransUnion
PA,JPMCB CARD,TransUnion
PA,NAVY FEDERAL CR UNION,Experian
PA,AMEX,Experian
PA,AMEX,TransUnion
PA,FD/NEPA COMMUNITY FCU,Experian
PA,PSECU,Experian
PA,PSECU,Experian
PA,BK OF AMER,Experian
PA,NAVY FEDERAL CR UNION,Experian
PA,TRUIST BANK,Equifax
PA,BK OF AMER,TransUnion
PA,NAVY FCU,TransUnion
PA,FB T/MERCURY,TransUnion
PA,DISCOVER FINANCIAL SER,Experian
PA,NAVY FCU,TransUnion
PA,SYNCB/VENMO,TransUnion
PA,GS BANK,TransUnion
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,XACTUS,Equifax
PA,UNIVERSAL CR,TransUnion
PA,XACTUS,Equifax
PA,UNIVERSAL CR,TransUnion
PA,CREDCO,Equifax
PA,CREDCO,TransUnion
PA,CREDCO,TransUnion
PA,EQUIFAX MORTGAGE SER,Equifax
PA,EQUIFAX MORTGAGE SERVI,Experian
PA,EQUIFAX MTG,TransUnion
PA,EQUIFAX MTG,TransUnion
PA,EQUIFAX MORTGAGE SER,Equifax
PA,EQUIFAX MORTGAGE SERVI,Experian
PA,EQUIFAX MTG,TransUnion
PA,FACTUAL DATA,Equifax
PA,FACTUAL DATA,TransUnion
PA,SYNCB/LOWE'S BRC,Equifax
PA,EXPERIAN BUSINESS CRED,Experian
PA,MAJR FINANCIAL CORP,Experian
PA,JPMCB CARD,Experian
PA,CBNA,Equifax
PA,CBNA,Equifax
PA,GOLDMAN SACH,TransUnion
PA,FINMKT INC.,TransUnion
PA,SYNCB/PAYPAL,TransUnion
PA,DOLLAR BANK,TransUnion
PA,CLEARVIEW FC,TransUnion
PA,EXPERIAN BUSINESS CRED,Experian
PA,BVU/BLUEGREEN VACATION,Experian
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,CAPITAL ONE BANK USA,Equifax
PA,CAP ONE NA,Experian
PA,CAPITAL ONE,TransUnion
PA,VELOCITY CU,TransUnion
PA,ELAN FINANCI,TransUnion
PA,ELEMENTS FINANCIAL F,Equifax
PA,AP/AFFINITY FCU/DMS/DE,Experian
PA,LP/DMS/AFFINITY FCU/AM,Experian
PA,FREEDOM CU,Experian
PA,CAPITAL ONE BANK USA,Equifax
PA,CAP ONE NA,Experian
PA,CAPITAL ONE,TransUnion
PA,NAVY FCU,TransUnion
PA,PENTAGON FCU,Equifax
PA,BK OF AMER,Experian
PA,ELAN FINANCI,TransUnion
PA,AXOS BANK,Experian
PA,AXOS BANK,Experian
PA,ALLY FINANCIAL C/O GMA,Experian
PA,TD BANK N.A.,Experian
PA,EXPERIAN BUSINESS CRED,Experian
PA,EXPERIAN BUSINESS CRED,Experian
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,NAVY FCU,TransUnion
PA,JPMCB CARD,Experian
PA,CBNA,Equifax
PA,COMENITYCAPITAL/IKEAPC,Experian
PA,SANTANDER BANK NA,Experian
PA,CAPITAL ONE BANK USA,Equifax
PA,CAP ONE NA,Experian
PA,ML TAB BANK,TransUnion
PA,CAPITAL ONE,TransUnion
PA,AIR ACADEMY FCU,Experian
PA,FREEDOM CU,Experian
PA,MB FIN SVCS,TransUnion
PA,CRB/UPGRADE,TransUnion
PA,DISCOVER FINANCIAL SER,Experian
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,CAPITAL ONE,TransUnion
PA,GS BANK,TransUnion
PA,CAPITAL ONE,TransUnion
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,AMEX,Experian
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,CITIZENS BANK PA DPL,Equifax
PA,TRUIST BANK,Equifax
PA,ENERBANK USA,TransUnion
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,WEDS,Experian
PA,CAPITAL ONE AUTO FIN,Experian
PA,CAPITAL ONE,Equifax
PA,TD AUTO FIN,TransUnion
PA,REGIONALAC,TransUnion
PA,JPMCB AUTO,TransUnion
PA,FIFTH THIRD,TransUnion
PA,COAF,TransUnion
PA,ALLY FINANCIAL,Experian
PA,PNC BANK,Experian
PA,BK OF AMER,Experian
PA,TRUISTAUTO,TransUnion
PA,ALLY FINANCI,TransUnion
PA,700 CREDIT/MCDONOUGH H,Experian
PA,HYUNDAI CAPITAL AMERIC,Experian
PA,HCA,TransUnion
PA,MCDONOUGH HY,TransUnion
PA,TT OF HENRY INC,Equifax
PA,BK OF AMER,Experian
PA,BK OF AMER,TransUnion
PA,POLICE AND FIRE FCU/PA,Experian
PA,ONEMAIN,TransUnion
PA,WEBBANK/AVAN,TransUnion
PA,PROSPERWEBBK,TransUnion
PA,FIRST PREMIER BANK,Equifax
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,SIMMONS BANK,TransUnion
PA,700CR/TRUCKE,TransUnion
PA,TRANSPORT FUNDING LLC,Experian
PA,NEWREZ LLC,TransUnion
PA,AMERICAN EXP,TransUnion
PA,JPMCB CARD,TransUnion
PA,AMERICAN EXPRESS,Experian
PA,JPMCB CARD,TransUnion
PA,AMEX,TransUnion
PA,CAPITAL ONE,TransUnion
PA,AMEX,Experian
PA,CAP ONE NA,Experian
PA,NAVY FCU,TransUnion
PA,NAVY FCU,TransUnion
PA,LIGHTSTREAM,TransUnion
PA,SOFI BANK NA,Experian
PA,CREDIT PLUS,TransUnion
PA,CREDIT PLUS,TransUnion
PA,UNIVERSAL CR,TransUnion
PA,JPMCB CARD,Experian
PA,CBNA,Equifax
PA,CBNA,Equifax
PA,GOLDMAN SACH,TransUnion
PA,FINMKT INC.,TransUnion
PA,SYNCB/PAYPAL,TransUnion
PA,DOLLAR BANK,TransUnion
PA,CLEARVIEW FC,TransUnion
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,TransUnion
PA,ELAN FINANCI,TransUnion
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,TransUnion
PA,US BANK,TransUnion
PA,ELAN FINANCI,TransUnion
PA,ELAN FINANCI,TransUnion
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,TransUnion
PA,AMEX,Experian
PA,DISCOVER FINANCIAL SER,Experian
PA,GS BANK GM,TransUnion
PA,JPMCB CARD,Experian
PA,CBNA,Equifax
PA,CBNA,Equifax
PA,GOLDMAN SACH,TransUnion
PA,FINMKT INC.,TransUnion
PA,SYNCB/PAYPAL,TransUnion
PA,NAVY FCU,TransUnion
PA,NAVY FCU,TransUnion
PA,GS BANK GM,TransUnion
PA,NAVY FCU,TransUnion
PA,BK OF AMER,TransUnion
PA,FIRST NATL B,TransUnion
PA,NAVY FEDERAL CR UNION,Experian
PA,CREDIT ONE BANK NA,Experian
PA,NAVY FCU,TransUnion
PA,NAVY FCU,TransUnion
PA,KEYBANK,Equifax
PA,NASA FEDERAL CREDIT UN,Experian
PA,CONNEXUS CU,TransUnion
PA,US BANK,TransUnion
PA,FNB OMAHA,Experian
PA,AMEX,Experian
PA,BK OF AMER,TransUnion
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,JPMCB CARD,Experian
PA,JPMCB CARD,TransUnion
PA,TERMINIX,Equifax
PA,CAPITAL ONE BANK USA,Equifax
PA,CAP ONE NA,Experian
PA,CAPITAL ONE,TransUnion
PA,NAVY FCU,TransUnion
PA,NAVY FCU,TransUnion
PA,SYNCB/PAYPAL,TransUnion
RA,,
RA,AMEX,Experian
RA,SYNCB/TJX CO,Experian
RA,SYNCB/TJX DC,TransUnion
RA,XACTUS - AVANTUS,Experian
RA,UNIVERSALCIS,TransUnion
RA,KEYSTONE EQUIPMENT FIN,Experian
RA,JPMCB CARD,Experian
RA,EXPERIAN BUSINESS CRED,Experian
RA,EXPERIAN BUSINESS CRED,Experian
RA,EXPERIAN BUSINESS CRED,Experian
RA,ALLYFINANC,Equifax
RA,SYNCB/JCP,TransUnion
RA,ALLYFINANC,Equifax
RA,BACHRODFRE,Equifax
RA,CAP ONE AF,Equifax
RA,ALLYFINANC,Equifax
RA,CAPITAL ONE AUTO FIN,Experian
RA,ALLY FINANCIAL,Experian
RA,BK OF AMER,Experian
RA,COASTAL1 CU FKA PCU,Experian
RA,CDK/HERB CHAMBERS HOND,Experian
RA,JPMCB AUTO,TransUnion
RA,COAF,TransUnion
RA,M&T BANK IND,TransUnion
RA,GREENWOOD CU,TransUnion
RA,CITIZENS ONE,TransUnion
RRHODE ISLAND		,,
RI,AMEX,Experian
RI,SYNCB/TJX CO,Experian
RI,SYNCB/TJX DC,TransUnion
RI,XACTUS - AVANTUS,Experian
RI,UNIVERSALCIS,TransUnion
RI,KEYSTONE EQUIPMENT FIN,Experian
RI,JPMCB CARD,Experian
RI,EXPERIAN BUSINESS CRED,Experian
RI,EXPERIAN BUSINESS CRED,Experian
RI,EXPERIAN BUSINESS CRED,Experian
RI,ALLYFINANC,Equifax
RI,SYNCB/JCP,TransUnion
RI,ALLYFINANC,Equifax
RI,BACHRODFRE,Equifax
RI,CAP ONE AF,Equifax
RI,ALLYFINANC,Equifax
RI,CAPITAL ONE AUTO FIN,Experian
RI,ALLY FINANCIAL,Experian
RI,BK OF AMER,Experian
RI,COASTAL1 CU FKA PCU,Experian
RI,CDK/HERB CHAMBERS HOND,Experian
RI,JPMCB AUTO,TransUnion
RI,COAF,TransUnion
RI,M&T BANK IND,TransUnion
RI,GREENWOOD CU,TransUnion
RI,CITIZENS ONE,TransUnion
SOUTH CAROLINA,,
SC,STOKES VOLKS,TransUnion
SC,VW CREDIT,TransUnion
SC,TD AUTO FIN,TransUnion
SC,NCCINC/STOKES VOLKSWAG,Experian
SC,VW CREDIT INC,Equifax
SC,STOKES & STOKES ENTE,Equifax
SC,REV FEDERAL CREDIT U,Equifax
SC,ALLY FINANCIAL,Equifax
SC,XACTUS LLC,Equifax
SC,XACTUS-AVANTUS/ROCKET,Experian
SC,ROCKET MORTG,TransUnion
SC,CAPITAL ONE BANK USA,Equifax
SC,CAPITAL ONE,TransUnion
SC,SKYLA FEDERAL CREDIT,Equifax
SC,U S PROBATION OFFICE,Equifax
SC,CFNA,TransUnion
SC,XACTUS UNIVERSALCIS,Equifax
SC,XACTUS-DFLS,Experian
SC,XACTUS LLC,TransUnion
SC,SKYLA FEDERAL CREDIT,Equifax
SC,XACTUS,Equifax
SC,XACTUS - AVANTUS,Experian
SC,XACTUS LLC,TransUnion
SC,FACTUAL DATA,Equifax
SC,FD/ROCKET MORTGAGE,Experian
SC,FACTUAL DATA,TransUnion
SC,FACTUAL DATA,Equifax
SC,FD/ROCKET MORTGAGE,Experian
SC,FACTUAL DATA,TransUnion
SC,SKYLA FEDERAL CREDIT,Equifax
SC,CREDIT ONE BANK NA,Experian
SC,U S PROBATION OFFICE,Equifax
SC,NAVY FCU,TransUnion
SC,TRUIST BANK,Equifax
SC,AMERICAN EXPRESS,Experian
SC,TRUIST BANK,Equifax
SC,AMERICAN EXP,TransUnion
SC,BK OF AMER,TransUnion
SC,SYNCE,TransUnion
SC,BK OF AMER,TransUnion
SC,NAVY FCU,TransUnion
SC,NAVY FCU,TransUnion
SC,SYNCB/PAYPAL,TransUnion
SC,BK OF AMER,TransUnion
SC,NAVY FCU,TransUnion
SC,TRUIST BANK,Equifax
SC,DISCOVER FINANCIAL SER,Experian
SC,JPMCB - CARD SERVICE,Equifax
SC,JPMCB CARD,Experian
SC,LIGHTSTREAM,TransUnion
SC,RTS FINANCIAL SERVICES,Experian
SC,ALLY FINANCIAL,Equifax
SC,INFINITI OF UNION CI,Equifax
SC,TRUISTAUTO,TransUnion
SC,INFINITI OF,TransUnion
SC,TD AUTO FIN,TransUnion
SC,SOUTHEAST TOYOTA FIN,Equifax
SC,DICK DYER TOYOTA,Equifax
SC,DICK DYER TO,TransUnion
SC,700 CREDIT/DICK DYER T,Experian
SC,SE TOYOTA FINANCE,Experian
SC,LIGHTSTREAM,TransUnion
SC,BK OF AMER,Experian
SOUTH DAKOTA,,
SD ,BLUESTONE FCU/NUGGET,Equifax
SD ,CBNA,Equifax
SD ,AMERICAN EXPRESS,Experian
SD ,DISCOVER FINANCIAL SER,Experian
SD ,JPMCB - CARD SERVICE,Equifax
SD ,JPMCB CARD,Experian
SD ,AMEX,Experian
SD ,CUDL/VOYAGE FCU,Equifax
TENNESSEE,,
TN ,DISCOVER FINANCIAL SER,Experian
TN ,FREEDOM FINC/PATHWARD,Experian
TN ,NAVY FCU,TransUnion
TN ,ASHCROFT & O,TransUnion
TN ,FB T/MERCURY,TransUnion
TN ,DIGITAL FEDERAL CRED,Equifax
TN ,CAPITAL ONE BANK USA,Equifax
TN ,CAPITAL ONE,TransUnion
TN ,CAP ONE NA,Experian
TN ,ASCEND FCU/TN,Experian
TN ,XACTUS UNIVERSALCIS,Equifax
TN ,DATAFACTS LS,TransUnion
TN ,XACTUS-DFLS,Experian
TN ,XACTUS UNIVERSALCIS,Equifax
TN ,DATAFACTS LS,TransUnion
TN ,XACTUS-DFLS,Experian
TN ,FACTUAL DATA,Equifax
TN ,FACTUAL DATA,TransUnion
TN ,FACTUAL DATA,Experian
TN ,"XACTUS, LLC",Equifax
TN ,CREDIT PLUS,TransUnion
TN ,XACTUS-CP,Experian
TN ,SYNCB,TransUnion
TN ,ASCEND FCU/TN,Experian
TN ,FIDELITY BANK,Equifax
TN ,CORELOGIC CREDCO LLC,Equifax
TN ,CREDCO,Experian
TN ,CREDCO,TransUnion
TN ,CORELOGIC CREDCO LLC,Equifax
TN ,CREDCO,Experian
TN ,CREDCO,TransUnion
TN ,JPMCB CARD,TransUnion
TN ,JPMCB CARD,Experian
TN ,WF CRD SVC,Equifax
TN ,WF CRD SVC,Equifax
TN ,SYNCB/MC,TransUnion
TN ,SYNCB/MC,Experian
TN ,CBNA,Equifax
TN ,CAPITAL ONE BANK USA,Equifax
TN ,CAPITAL ONE,TransUnion
TN ,CAP ONE NA,Experian
TN ,AMEX,Experian
TN ,BK OF AMER,Experian
TN ,CREDITONEBK,TransUnion
TN ,WEBBANK/PYPL,TransUnion
TN ,WILSON COUNTY MOTORS,Equifax
TN ,BRENTWOOD AUTO BROKE,Equifax
TN ,AXOS BANK,Equifax
TN ,CITIZENS ONE AUTO FI,Equifax
TN ,US COMMUNITY CREDIT,Equifax
TN ,ENBRIGHT CREDIT UNIO,Equifax
TN ,ALLY FINANCIAL,Equifax
TN ,JPMCB - AUTO FINANCE,Equifax
TN ,GM FINANCIAL,Equifax
TN ,BRENTWOOD AU,TransUnion
TN ,WILSON COUNT,TransUnion
TN ,HNB,TransUnion
TN ,ALLY FINANCI,TransUnion
TN ,TRUISTAUTO,TransUnion
TN ,ALLY FINANCIAL,Experian
TN ,ALLY FINANCIAL,Experian
TN ,UPSTART/CUSTOMERSBAN,Equifax
TN ,CUSTOMERSBNK,TransUnion
TN ,CREDITONEBK,TransUnion
TN ,ALLY FINANCIAL,Equifax
TN ,JPMCB - AUTO FINANCE,Equifax
TN ,GM FINANCIAL,Equifax
TN ,CHEVROLET BUICK GMC,Equifax
TN ,ASCEND FCU/TN,Experian
TN ,ALLY FINANCIAL,Experian
TN ,FNB OMAHA,Experian
TN ,FACTUAL DATA,Equifax
TN ,FACTUAL DATA,TransUnion
TN ,FACTUAL DATA,Experian
TN ,JPMCB - CARD SERVICE,Equifax
TN ,JPMCB CARD,Experian
TN ,ASCENTIUM CAPITAL LLC,Experian
TN ,ALLY FINANCIAL,Equifax
TN ,JPMCB - AUTO FINANCE,Equifax
TN ,CAPITAL ONE,Equifax
TN ,COAF,TransUnion
TN ,CAPITAL ONE AUTO FIN,Experian
TN ,ALLY FINANCIAL,Experian
TN ,INDEPENDENT BANK,Equifax
TN ,US COMMUNITY CREDIT,Equifax
TN ,MICHAEL'S MOTOR COMP,Equifax
TN ,OLD HICKORY CR UN/MA,Equifax
TN ,ALLY FINANCIAL,Equifax
TN ,CAPITAL ONE,Equifax
TN ,COAF,TransUnion
TN ,CAPITAL ONE AUTO FIN,Experian
TN ,ALLY FINANCIAL,Experian
TN ,CARMAX AUTO FINANCE,Equifax
TN ,ALLY FINANCIAL,Equifax
TN ,JPMCB - AUTO FINANCE,Equifax
TN ,CAPITAL ONE,Equifax
TN ,COAF,TransUnion
TN ,SANTANDER,TransUnion
TN ,EXETER FINANCE LLC/WCG,Experian
TN ,CAPITAL ONE AUTO FIN,Experian
TN ,ALLY FINANCIAL,Experian
TN ,APPLE LEASING,Equifax
TN ,LENDSPARK CORPORATION,Experian
TN ,EXPERIAN BUSINESS CRED,Experian
TN ,FNB OMAHA,Experian
TN ,JPMCB - CARD SERVICE,Equifax
TN ,BK OF AMER,TransUnion
TN ,US BANK,TransUnion
TN ,JPMCB CARD,Experian
TN ,AMEX,Experian
TN ,CBNA,Equifax
TN ,TRUIST BANK,Equifax
TN ,TRUIST BANK,Equifax
TN ,FNB OMAHA,Equifax
TN ,ELAN FINANCI,TransUnion
TN ,CAPITAL ONE BANK USA,Equifax
TN ,CAPITAL ONE BANK USA,Equifax
TN ,AMERICAN EXPRESS,Experian
TN ,JPMCB CARD,Experian
TN ,CAP ONE NA,Experian
TN ,BK OF AMER,Experian
TN ,CAPITALONE,Experian
TN ,DISCOVER FINANCIAL SER,Experian
TN ,MACYS/CBNA,Experian
TN ,NAVY FCU,TransUnion
TN ,NAVY FCU,TransUnion
TN ,NAVY FCU,TransUnion
TN ,NAVY FCU,TransUnion
TN ,IST PREMIER,TransUnion
TN ,FIRST HERITAGE CREDI,Equifax
TN ,BK OF AMER,Experian
TN ,DISCOVER FINANCIAL SER,Experian
TN ,SYNCB/VENMO,TransUnion
TN ,JPMCB - CARD SERVICE,Equifax
TN ,JPMCB CARD,Experian
TN ,OFFICEDEPOT/CBNA,Equifax
TN ,SPECIAL FINANCING COMP,Experian
TN ,JPMCB CARD,Experian
TN ,JPMCB CARD,Experian
TN ,JPMCB - CARD SERVICE,Equifax
TN ,AMEX,Experian
TN ,AMEX,TransUnion
TN ,EXPERIAN BUSINESS CRED,Experian
TN ,JPMCB CARD,Experian
TN ,JPMCB - CARD SERVICE,Equifax
TN ,DAKOTA FIN,TransUnion
TN ,CREDCO,Equifax
TN ,CREDCO-SCM,TransUnion
TN ,MAXIM COMMERCIAL CAPIT,Experian
TN ,MAXIM COMMERCIAL CAPIT,Experian
TN ,NCC/PROMAX/CONVOY CAPI,Experian
TN ,"CONVOY CAPITAL, LLC",Equifax
TN ,CONVOY CAPIT,TransUnion
TN ,MAXIM COMMERCIAL CAPIT,Experian
TN ,NCC/ ROYAL UNITED MORTG,Experian
TN ,COMENITYBANK/KAY,Experian
TN ,ONEMAIN,TransUnion
TN ,ONEMAIN,Experian
TN ,NCC/ROYAL UNITED MORTG,Experian
TN ,FIRST HORIZON BANK,Equifax
TN ,CREDCO,TransUnion
TN ,CREDCO/ROCKET MORTGAGE,Experian
TN ,CREDCO,Equifax
TN ,CFNA,TransUnion
TN ,CAPITAL ONE,TransUnion
TN ,CAPITALONE,Experian
TN ,JPMCB - CARD SERVICE,Equifax
TN ,CAPITAL ONE BANK USA,Equifax
TN ,CREDCO,TransUnion
TN ,CREDCO/ROCKET MORTGAGE,Experian
TN ,CREDCO,Equifax
TN ,CREDCO,TransUnion
TN ,CREDCO/ROCKET MORTGAGE,Experian
TN ,CREDCO,Equifax
TN ,ENERBANK USA,TransUnion
TN ,ROYAL FURNITURE COMP,Equifax
TN ,"CITIBANK NA., BEST B",Equifax
TN ,ONEMAIN,TransUnion
TN ,ONEMAIN,Equifax
TN ,SYNCB/LOWES,TransUnion
TN ,SYNCB/LOWES,Experian
TN ,WF BANK NA,TransUnion
TN ,MORTGAGE,TransUnion
TN ,XACTUS LLC,Equifax
TN ,XACTUS-UCS/TJC MORTGAG,Experian
TN ,BK OF AMER,Experian
TN ,DISCOVER FINANCIAL SER,Experian
TN ,BK OF AMER,Experian
TN ,BK OF AMER,Experian
TN ,CAPITAL ONE,TransUnion
TN ,CAPITAL ONE BANK USA,Equifax
TN ,JPMCB CARD,Experian
TN ,CAP ONE NA,Experian
TN ,NAVY FCU,TransUnion
TN ,TD AUTO FIN,TransUnion
TN ,BK OF AMER,TransUnion
TN ,WELLS FARGO DEALER S,Equifax
TN ,JPMCB - CARD SERVICE,Equifax
TN ,PENTAGON FCU,Equifax
TN ,OLD HICKORY CR UN/MA,Equifax
TN ,JPMCB CARD,Experian
TN ,AMEX,Experian
TN ,IST PREMIER,TransUnion
TN ,SYNCB/HFT|,TransUnion
TN ,GLOBAL LENDING SERVI,Equifax
TN ,MEDALLION BANK,Experian
TN ,GLOBAL LENDING SERVICE,Experian
TN ,COAF,TransUnion
TN ,MIRACLE CHRY,TransUnion
TN ,RHYTHM CHRYS,TransUnion
TN ,CHRYSLER CAP,TransUnion
TN ,TRUISTAUTO,TransUnion
TN ,HNB,TransUnion
TN ,STELLANTIS FINANCIAL,Equifax
TN ,ACHIEVA CREDIT UNION,Equifax
TN ,ALLY FINANCIAL,Equifax
TN ,CAPITAL ONE,Equifax
TN ,NORTHWEST FCU,Equifax
TN ,MIRACLE CHRYSLER DOD,Equifax
TN ,COUGAR MADISON AQUIS,Equifax
TN ,700 CREDIT/MIRACLE CHR,Experian
TN ,700 CREDIT/RHYTHM CHRY,Experian
TN ,ALLY FINANCIAL,Experian
TN ,CAPITAL ONE AUTO FIN,Experian
TN ,MAHINDRA FIN,TransUnion
TN ,TRAILER MART,TransUnion
TN ,SHEFFIELD FINANCIAL,Equifax
TN ,FORTERA CREDIT UNION,Equifax
TN ,"700 CREDIT/TRAILER MAR
 CAPITAL ONE","Experian
 TransUnion"
TN ,SYNCB/JCP,TransUnion
TN ,NAVY FCU,TransUnion
TN ,NAVY FCU,TransUnion
TN ,JPMCB CARD,TransUnion
TN ,AMERICAN EXP,TransUnion
TN ,CAPITAL ONE,TransUnion
TN ,"CITIBANK NA, WAYMC",Equifax
TN ,CBNA,Equifax
TN ,WF CRD SVC,Equifax
TEXAS,,
TX,GS BANK,TransUnion
TX,JPMCB CARD,Experian
TX,WF CRD SVC,Experian
TX,DISCOVER FINANCIAL SER,Experian
TX,FNB OMAHA,Experian
TX,JPMCB CARD,Experian
TX,JPMCB CARD,TransUnion
TX,UNIV FCU,TransUnion
TX,UNIVERSITY FED CR UN,Experian
TX,RD SVC,Experian
TX,RANDOLPH BRO,TransUnion
TX,ML/RANDOLPH-BROOKS FCU,Experian
TX,SOFI BANK NA,TransUnion
TX,SOFI BANK NA,Experian
TX,SOFI BANK NA,TransUnion
TX,GS BANK,TransUnion
TX,NAVY FCU,TransUnion
TX,USAA SAVINGS BANK,Experian
